Label,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11
10,49,female,bachelor,WA,GraphQL/Bootstrap/Linux/Linux/jQuery/,71,male,bachelor,UT,UX Designer,HTML/CSS/Photoshop/Illustrator/AfterEffect/Wireframing
10,49,female,bachelor,WA,GraphQL/Bootstrap/Linux/Linux/jQuery/,72,female,master,NY,Product Engineer,CAD/CAM
7,49,female,bachelor,WA,GraphQL/Bootstrap/Linux/Linux/jQuery/,73,female,bachelor,CA,UX Designer,HTML/CSS/Photoshop/Illustrator/AfterEffect/Wireframing
7,49,female,bachelor,WA,GraphQL/Bootstrap/Linux/Linux/jQuery/,74,male,master,TX,Quality Assurance Engineer,HTML/CSS/XML/NodeJS/Angular/NoSQL
7,49,female,bachelor,WA,GraphQL/Bootstrap/Linux/Linux/jQuery/,75,female,bachelor,CA,UX Designer,HTML/CSS/Photoshop/Illustrator/AfterEffect/Wireframing
1,49,female,bachelor,WA,GraphQL/Bootstrap/Linux/Linux/jQuery/,76,female,master,WA,Full Stack Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git/C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux
0,49,female,bachelor,WA,GraphQL/Bootstrap/Linux/Linux/jQuery/,77,female,bachelor,AZ,Front-End Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git
6,49,female,bachelor,WA,GraphQL/Bootstrap/Linux/Linux/jQuery/,78,male,master,GA,Back-End Software Engineer,C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux/Git
7,49,female,bachelor,WA,GraphQL/Bootstrap/Linux/Linux/jQuery/,79,male,master,AZ,Quality Assurance Engineer,HTML/CSS/XML/NodeJS/Angular/NoSQL
0,49,female,bachelor,WA,GraphQL/Bootstrap/Linux/Linux/jQuery/,80,female,bachelor,AZ,Front-End Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git
3,49,female,bachelor,WA,GraphQL/Bootstrap/Linux/Linux/jQuery/,81,male,bachelor,NJ,Sales Engineer,PaaS/IaaS/Cloud/RFI/RFP/SQL
0,49,female,bachelor,WA,GraphQL/Bootstrap/Linux/Linux/jQuery/,82,male,master,CA,Sales Engineer,PaaS/IaaS/Cloud/RFI/RFP/SQL
6,49,female,bachelor,WA,GraphQL/Bootstrap/Linux/Linux/jQuery/,83,male,master,UT,Product Engineer,CAD/CAM
5,49,female,bachelor,WA,GraphQL/Bootstrap/Linux/Linux/jQuery/,84,female,bachelor,UT,UX Designer,HTML/CSS/Photoshop/Illustrator/AfterEffect/Wireframing
5,49,female,bachelor,WA,GraphQL/Bootstrap/Linux/Linux/jQuery/,85,female,master,UT,Quality Assurance Engineer,HTML/CSS/XML/NodeJS/Angular/NoSQL
7,49,female,bachelor,WA,GraphQL/Bootstrap/Linux/Linux/jQuery/,86,female,master,AZ,Quality Assurance Engineer,HTML/CSS/XML/NodeJS/Angular/NoSQL
1,49,female,bachelor,WA,GraphQL/Bootstrap/Linux/Linux/jQuery/,87,male,bachelor,TX,Quality Assurance Engineer,HTML/CSS/XML/NodeJS/Angular/NoSQL
1,49,female,bachelor,WA,GraphQL/Bootstrap/Linux/Linux/jQuery/,88,female,bachelor,GA,Mobile Software Engineer,Java/C#/Objective-C/Swift
1,49,female,bachelor,WA,GraphQL/Bootstrap/Linux/Linux/jQuery/,89,female,master,CA,Full Stack Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git/C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux
0,49,female,bachelor,WA,GraphQL/Bootstrap/Linux/Linux/jQuery/,90,female,master,WA,Enterprise Engineer,SOAP/REST APIs/GraphQL/React/Angular/UI/UX
6,49,female,bachelor,WA,GraphQL/Bootstrap/Linux/Linux/jQuery/,91,female,bachelor,AZ,Product Engineer,CAD/CAM
2,49,female,bachelor,WA,GraphQL/Bootstrap/Linux/Linux/jQuery/,92,female,master,WA,Back-End Software Engineer,C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux/Git
3,49,female,bachelor,WA,GraphQL/Bootstrap/Linux/Linux/jQuery/,93,female,master,WA,UX Designer,HTML/CSS/Photoshop/Illustrator/AfterEffect/Wireframing
0,49,female,bachelor,WA,GraphQL/Bootstrap/Linux/Linux/jQuery/,94,male,bachelor,AZ,Front-End Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git
1,49,female,bachelor,WA,GraphQL/Bootstrap/Linux/Linux/jQuery/,95,female,bachelor,WA,Site Reliability Engineer,C/C++/Java/Python/Go/Perl/Ruby/Unix/Linux/TCP/IP/SDN
10,49,female,bachelor,WA,GraphQL/Bootstrap/Linux/Linux/jQuery/,96,female,master,AZ,Enterprise Engineer,SOAP/REST APIs/GraphQL/React/Angular/UI/UX
5,49,female,bachelor,WA,GraphQL/Bootstrap/Linux/Linux/jQuery/,97,male,bachelor,WA,Back-End Software Engineer,C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux/Git
7,49,female,bachelor,WA,GraphQL/Bootstrap/Linux/Linux/jQuery/,98,female,bachelor,NJ,Site Reliability Engineer,C/C++/Java/Python/Go/Perl/Ruby/Unix/Linux/TCP/IP/SDN
3,49,female,bachelor,WA,GraphQL/Bootstrap/Linux/Linux/jQuery/,99,male,bachelor,UT,Site Reliability Engineer,C/C++/Java/Python/Go/Perl/Ruby/Unix/Linux/TCP/IP/SDN
7,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,0,female,master,TX,Front-End Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git
0,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,1,male,master,WA,Product Engineer,CAD/CAM
6,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,2,female,bachelor,NY,Front-End Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git
6,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,3,male,master,WA,Enterprise Engineer,SOAP/REST APIs/GraphQL/React/Angular/UI/UX
9,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,4,female,master,TX,Full Stack Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git/C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux
10,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,5,male,bachelor,WA,Front-End Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git
3,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,6,female,bachelor,UT,Product Engineer,CAD/CAM
3,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,7,male,bachelor,AZ,UX Designer,HTML/CSS/Photoshop/Illustrator/AfterEffect/Wireframing
7,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,8,male,master,AZ,Site Reliability Engineer,C/C++/Java/Python/Go/Perl/Ruby/Unix/Linux/TCP/IP/SDN
8,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,9,male,master,CA,Front-End Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git
2,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,10,female,master,UT,Quality Assurance Engineer,HTML/CSS/XML/NodeJS/Angular/NoSQL
9,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,11,female,master,GA,Mobile Software Engineer,Java/C#/Objective-C/Swift
9,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,12,female,master,UT,Sales Engineer,PaaS/IaaS/Cloud/RFI/RFP/SQL
3,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,13,male,master,NY,Front-End Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git
6,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,14,male,bachelor,TX,Product Engineer,CAD/CAM
4,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,15,male,bachelor,NY,Product Engineer,CAD/CAM
7,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,16,female,master,NY,Quality Assurance Engineer,HTML/CSS/XML/NodeJS/Angular/NoSQL
4,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,17,male,master,NY,Site Reliability Engineer,C/C++/Java/Python/Go/Perl/Ruby/Unix/Linux/TCP/IP/SDN
6,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,18,female,bachelor,TX,Mobile Software Engineer,Java/C#/Objective-C/Swift
9,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,19,male,master,UT,Sales Engineer,PaaS/IaaS/Cloud/RFI/RFP/SQL
6,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,20,female,bachelor,TX,Mobile Software Engineer,Java/C#/Objective-C/Swift
9,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,21,male,bachelor,GA,Full Stack Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git/C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux
8,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,22,female,master,UT,Product Engineer,CAD/CAM
8,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,23,male,master,AZ,UX Designer,HTML/CSS/Photoshop/Illustrator/AfterEffect/Wireframing
5,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,24,female,master,UT,Product Engineer,CAD/CAM
5,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,25,female,bachelor,UT,UX Designer,HTML/CSS/Photoshop/Illustrator/AfterEffect/Wireframing
2,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,26,female,bachelor,NY,Site Reliability Engineer,C/C++/Java/Python/Go/Perl/Ruby/Unix/Linux/TCP/IP/SDN
0,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,27,female,master,NJ,Site Reliability Engineer,C/C++/Java/Python/Go/Perl/Ruby/Unix/Linux/TCP/IP/SDN
0,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,28,female,master,WA,Site Reliability Engineer,C/C++/Java/Python/Go/Perl/Ruby/Unix/Linux/TCP/IP/SDN
9,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,29,male,bachelor,TX,Mobile Software Engineer,Java/C#/Objective-C/Swift
3,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,30,male,master,NY,Quality Assurance Engineer,HTML/CSS/XML/NodeJS/Angular/NoSQL
7,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,31,female,bachelor,NJ,Enterprise Engineer,SOAP/REST APIs/GraphQL/React/Angular/UI/UX
0,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,32,male,bachelor,AZ,Full Stack Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git/C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux
8,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,33,male,master,UT,Quality Assurance Engineer,HTML/CSS/XML/NodeJS/Angular/NoSQL
9,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,34,male,bachelor,CA,Mobile Software Engineer,Java/C#/Objective-C/Swift
2,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,35,male,bachelor,CA,Full Stack Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git/C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux
9,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,36,male,master,CA,Front-End Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git
7,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,37,female,master,WA,Sales Engineer,PaaS/IaaS/Cloud/RFI/RFP/SQL
9,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,38,female,bachelor,TX,UX Designer,HTML/CSS/Photoshop/Illustrator/AfterEffect/Wireframing
5,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,39,female,master,TX,Mobile Software Engineer,Java/C#/Objective-C/Swift
9,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,40,male,master,NJ,Front-End Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git
7,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,41,female,bachelor,WA,Sales Engineer,PaaS/IaaS/Cloud/RFI/RFP/SQL
7,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,42,female,master,NY,Site Reliability Engineer,C/C++/Java/Python/Go/Perl/Ruby/Unix/Linux/TCP/IP/SDN
1,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,43,male,bachelor,WA,UX Designer,HTML/CSS/Photoshop/Illustrator/AfterEffect/Wireframing
6,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,44,female,master,NJ,Quality Assurance Engineer,HTML/CSS/XML/NodeJS/Angular/NoSQL
8,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,45,female,bachelor,GA,Full Stack Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git/C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux
6,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,46,female,bachelor,UT,Mobile Software Engineer,Java/C#/Objective-C/Swift
4,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,47,male,master,NY,UX Designer,HTML/CSS/Photoshop/Illustrator/AfterEffect/Wireframing
1,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,48,male,bachelor,UT,Front-End Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git
0,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,49,female,master,AZ,Quality Assurance Engineer,HTML/CSS/XML/NodeJS/Angular/NoSQL
6,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,50,female,bachelor,NY,Front-End Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git
2,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,51,male,master,TX,Back-End Software Engineer,C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux/Git
7,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,52,female,bachelor,AZ,Mobile Software Engineer,Java/C#/Objective-C/Swift
9,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,53,female,master,UT,Enterprise Engineer,SOAP/REST APIs/GraphQL/React/Angular/UI/UX
6,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,54,male,master,CA,UX Designer,HTML/CSS/Photoshop/Illustrator/AfterEffect/Wireframing
8,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,55,male,master,TX,Quality Assurance Engineer,HTML/CSS/XML/NodeJS/Angular/NoSQL
7,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,56,female,bachelor,NJ,Mobile Software Engineer,Java/C#/Objective-C/Swift
0,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,57,female,bachelor,NJ,Quality Assurance Engineer,HTML/CSS/XML/NodeJS/Angular/NoSQL
1,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,58,male,master,NY,Full Stack Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git/C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux
6,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,59,male,bachelor,TX,Quality Assurance Engineer,HTML/CSS/XML/NodeJS/Angular/NoSQL
2,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,60,female,master,WA,Enterprise Engineer,SOAP/REST APIs/GraphQL/React/Angular/UI/UX
0,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,61,female,bachelor,GA,Enterprise Engineer,SOAP/REST APIs/GraphQL/React/Angular/UI/UX
10,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,62,female,bachelor,UT,Back-End Software Engineer,C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux/Git
10,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,63,male,master,AZ,Enterprise Engineer,SOAP/REST APIs/GraphQL/React/Angular/UI/UX
4,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,64,female,bachelor,WA,Back-End Software Engineer,C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux/Git
3,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,65,female,bachelor,NJ,UX Designer,HTML/CSS/Photoshop/Illustrator/AfterEffect/Wireframing
9,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,66,male,master,CA,Site Reliability Engineer,C/C++/Java/Python/Go/Perl/Ruby/Unix/Linux/TCP/IP/SDN
4,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,67,male,master,AZ,Product Engineer,CAD/CAM
10,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,68,female,bachelor,TX,Product Engineer,CAD/CAM
9,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,69,female,bachelor,NJ,Site Reliability Engineer,C/C++/Java/Python/Go/Perl/Ruby/Unix/Linux/TCP/IP/SDN
4,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,70,male,bachelor,GA,Front-End Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git
2,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,71,female,master,TX,Back-End Software Engineer,C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux/Git
10,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,72,male,bachelor,AZ,Site Reliability Engineer,C/C++/Java/Python/Go/Perl/Ruby/Unix/Linux/TCP/IP/SDN
6,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,73,female,master,WA,Product Engineer,CAD/CAM
8,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,74,female,bachelor,NJ,Product Engineer,CAD/CAM
0,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,75,female,bachelor,CA,Sales Engineer,PaaS/IaaS/Cloud/RFI/RFP/SQL
4,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,76,male,bachelor,TX,Enterprise Engineer,SOAP/REST APIs/GraphQL/React/Angular/UI/UX
10,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,77,male,master,AZ,Enterprise Engineer,SOAP/REST APIs/GraphQL/React/Angular/UI/UX
7,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,78,male,bachelor,UT,Product Engineer,CAD/CAM
1,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,79,male,master,NJ,Back-End Software Engineer,C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux/Git
8,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,80,male,bachelor,GA,Product Engineer,CAD/CAM
10,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,81,male,master,CA,Full Stack Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git/C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux
7,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,82,male,bachelor,UT,Back-End Software Engineer,C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux/Git
8,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,83,male,master,GA,Product Engineer,CAD/CAM
8,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,84,male,master,UT,Back-End Software Engineer,C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux/Git
5,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,85,male,bachelor,CA,Enterprise Engineer,SOAP/REST APIs/GraphQL/React/Angular/UI/UX
10,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,86,female,bachelor,TX,Sales Engineer,PaaS/IaaS/Cloud/RFI/RFP/SQL
4,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,87,female,bachelor,WA,Quality Assurance Engineer,HTML/CSS/XML/NodeJS/Angular/NoSQL
1,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,88,male,master,NJ,Back-End Software Engineer,C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux/Git
4,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,89,female,bachelor,NY,Mobile Software Engineer,Java/C#/Objective-C/Swift
6,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,90,male,bachelor,AZ,Enterprise Engineer,SOAP/REST APIs/GraphQL/React/Angular/UI/UX
7,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,91,male,bachelor,CA,Enterprise Engineer,SOAP/REST APIs/GraphQL/React/Angular/UI/UX
1,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,92,female,master,GA,Mobile Software Engineer,Java/C#/Objective-C/Swift
9,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,93,male,master,AZ,UX Designer,HTML/CSS/Photoshop/Illustrator/AfterEffect/Wireframing
8,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,94,male,master,GA,Back-End Software Engineer,C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux/Git
2,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,95,male,master,TX,Back-End Software Engineer,C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux/Git
7,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,96,female,master,AZ,Full Stack Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git/C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux
6,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,97,female,master,NY,Back-End Software Engineer,C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux/Git
8,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,98,male,master,AZ,Mobile Software Engineer,Java/C#/Objective-C/Swift
2,50,female,bachelor,CA,Python/NoSQL/Cloud/C++/CSS/,99,female,bachelor,TX,Mobile Software Engineer,Java/C#/Objective-C/Swift
5,51,male,bachelor,AZ,CAD/REST APIs/NodeJS/RESTful APIs/Cloud/,0,female,master,UT,UX Designer,HTML/CSS/Photoshop/Illustrator/AfterEffect/Wireframing
2,51,male,bachelor,AZ,CAD/REST APIs/NodeJS/RESTful APIs/Cloud/,1,female,bachelor,CA,Full Stack Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git/C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux
2,51,male,bachelor,AZ,CAD/REST APIs/NodeJS/RESTful APIs/Cloud/,2,male,bachelor,WA,Full Stack Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git/C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux
10,51,male,bachelor,AZ,CAD/REST APIs/NodeJS/RESTful APIs/Cloud/,3,female,master,NJ,UX Designer,HTML/CSS/Photoshop/Illustrator/AfterEffect/Wireframing
1,51,male,bachelor,AZ,CAD/REST APIs/NodeJS/RESTful APIs/Cloud/,4,male,master,WA,Enterprise Engineer,SOAP/REST APIs/GraphQL/React/Angular/UI/UX
4,51,male,bachelor,AZ,CAD/REST APIs/NodeJS/RESTful APIs/Cloud/,5,male,master,CA,Mobile Software Engineer,Java/C#/Objective-C/Swift
1,51,male,bachelor,AZ,CAD/REST APIs/NodeJS/RESTful APIs/Cloud/,6,female,master,AZ,Enterprise Engineer,SOAP/REST APIs/GraphQL/React/Angular/UI/UX
9,51,male,bachelor,AZ,CAD/REST APIs/NodeJS/RESTful APIs/Cloud/,7,male,bachelor,UT,Back-End Software Engineer,C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux/Git
9,51,male,bachelor,AZ,CAD/REST APIs/NodeJS/RESTful APIs/Cloud/,8,female,master,GA,Product Engineer,CAD/CAM
8,51,male,bachelor,AZ,CAD/REST APIs/NodeJS/RESTful APIs/Cloud/,9,female,bachelor,UT,Quality Assurance Engineer,HTML/CSS/XML/NodeJS/Angular/NoSQL
9,51,male,bachelor,AZ,CAD/REST APIs/NodeJS/RESTful APIs/Cloud/,10,male,bachelor,NJ,Site Reliability Engineer,C/C++/Java/Python/Go/Perl/Ruby/Unix/Linux/TCP/IP/SDN
2,51,male,bachelor,AZ,CAD/REST APIs/NodeJS/RESTful APIs/Cloud/,11,female,bachelor,UT,Quality Assurance Engineer,HTML/CSS/XML/NodeJS/Angular/NoSQL
